PERIOD,W OR P,PARTICIPANT NAME,PARTICIPANT #,IP #,TITLE NAME,TITLE #,PERF SOURCE,COUNTRY OF PERFORMANCE,SHOW NAME,EPISODE NAME,SHOW #,USE CODE,TIMING,PARTICIPANT %,PERF COUNT,BONUS LEVEL,ROYALTY AMOUNT,WITHHOLD,PERF PERIOD,CURRENT ACTIVITY AMT,HITS SONG OR TV NET SUPER USAGE BONUS,STANDARDS OR TV NET THEME BONUS,FOREIGN SOCIETY ADJUSTMENT,COMPANY CODE,COMPANY NAME
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PHONOGRAPHY,10057080,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,6.25,463,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,15,2756,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,16.67,4561,,0.26,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RADAR,9267319,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,6.26,2176,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED LIGHT,7032540,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,6.9,2103,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RETURN THE FAVOR,10232622,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,5,388,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SHOW YOU HOW,14338859,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,25,63,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SLEEPIN,6517303,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,6.25,320,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SO SEXY,12444657,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,50,29,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,STUNNAS,8341404,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,6.26,478,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SUCKA FOR LOVE,9588033,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,6.25,810,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TELL ME WHAT TO DO,23868477,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,14.65,328,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THAT GIRL,5827915,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,12.5,1884,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THROWBACK,6875318,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,2.5,7761,,0.07,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,9.5,12391,,0.4,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,UNCOMMON ME,13444633,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,16.66,93,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WALKING ON THE CEILING,25112301,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,25,430,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHERE IT HURTS,16337027,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,30,1315,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,11.25,396,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,7.09,54248,,1.32,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YOUNG LOVE,7954663,APPLE WINBK IND,UNITED STATES,,,0,FF,000:00,5,5389,,0.09,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,BEATS 1,UNITED STATES,,,0,FF,000:00,7.09,10,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.25,9250,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,16.7,22941,,0.95,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CATCHING FEELINGS,14700315,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,7.5,1162,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FATAL,7234384,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,12.5,7971,,0.25,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FIRST TIME,5975144,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,25,217,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,1.26,25145,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HALO,9890979,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.26,473,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HELLO,13267237,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,7.5,613,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.25,538,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,IN PERSON,9890978,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.26,717,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,IT S OVER,9655294,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.24,531,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LET S STAY TOGETHER,13728558,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,25,3725,,0.23,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIMITLESS,25112314,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,7,5414,,0.09,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAGIC,9967443,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.25,2894,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MESS,25550456,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,25,163,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,15,590,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRETTY BOY,9588046,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.25,1508,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,REARVIEW RIDIN,9071627,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.24,3196,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RETURN THE FAVOR,10232622,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,5,1207,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SHOW YOU HOW,14338859,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,25,95,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SO SEXY,12444657,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,50,504,,0.06,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SUCKA FOR LOVE,9588033,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.25,2594,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TELL ME WHAT TO DO,23868477,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,14.65,838,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THAT GIRL,5827915,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,12.5,24183,,0.75,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,9.5,2876,,0.07,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,UNCOMMON ME,13444633,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,16.66,1886,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WALKING ON THE CEILING,25112301,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,25,110,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHAT LOVE CAN DO,6743432,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,5,883,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHATCHAMACALLIT,9890973,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,6.26,704,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,GOOGLE PLAY RAD,UNITED STATES,,,0,FF,000:00,7.09,1205,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.25,29050,,0.45,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,16.7,23752,,0.98,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY MAKIN HIPS,8342044,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,1682,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BEST THING I NEVER HAD,13077171,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,9.16,84231,,1.91,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BLUE JEANS,6101822,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,12.5,373,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BRAVE,9267251,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,572,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CATCHING FEELINGS,14700315,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,7.5,2382,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,COME HOME,19882539,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,8.34,2179,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,CUT OFF TIME,9338728,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,8.34,325,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FATAL,7234384,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,12.5,6506,,0.2,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FIRST TIME,5975144,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,25,855,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FOUR MINUTES,8131117,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,1.26,45178,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,FREAKSHOW,8715608,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,11.26,4404,,0.12,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GET INVOLVED,10873017,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,15,146,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,GRAVITY,20040422,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,15,155,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HALO,9890979,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,2972,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,HELLO,13267237,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,7.5,881,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,I NOMINATE YOU,8342042,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,9017,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ICE BOX,8547226,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.25,72038,,1.12,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,IN PERSON,9890978,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,612,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,IT S OVER,9655294,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.24,4291,,0.07,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LET S STAY TOGETHER,13728558,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,25,2296,,0.14,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIGHTS ON,8565631,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,17.5,2019,,0.09,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIKE A BOY,8406077,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,2,66297,,0.33,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LIMITLESS,25112314,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,7,7363,,0.13,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,LONG GONE,10010738,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,2.08,3397,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAD,13545125,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,10.62,2454,,0.06,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MAGIC,9967443,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.25,2707,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,MESS,25550456,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,25,4162,,0.26,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,NO DEFINITION,9267224,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,948,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PHONOGRAPHY,10057080,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.25,2605,,0.04,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRAY FOR ME,13616120,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,15,22435,,0.83,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PRETTY BOY,9588046,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.25,1783,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,PROMISE RING,9118945,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,16.67,4839,,0.2,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RADAR,9267319,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,16066,,0.25,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,REACH,10166056,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,12.5,328,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,REARVIEW RIDIN,9071627,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.24,5961,,0.09,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED HAIR,8122742,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,7.5,410,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RED LIGHT,7032540,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.9,12216,,0.21,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RETURN THE FAVOR,10232622,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,5,2277,,0.03,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RHYTHM OF LOVE,19355724,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,12.5,683,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,RUNNIN,9655355,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.24,629,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SO SEXY,12444657,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,50,651,,0.08,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,STUNNAS,8341404,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,3026,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,SUCKA FOR LOVE,9588033,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.25,4748,,0.07,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TELL ME WHAT TO DO,23868477,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,14.65,2647,,0.1,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THAT GIRL,5827915,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,12.5,23514,,0.73,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,THROWBACK,6875318,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,2.5,25698,,0.16,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,TRUTH IS,6895655,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,9.5,36853,,0.87,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,UNCOMMON ME,13444633,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,16.66,1096,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WALKING ON THE CEILING,25112301,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,25,831,,0.05,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHAT LOVE CAN DO,6743432,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,5,567,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHATCHAMACALLIT,9890973,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,6.26,862,,0.01,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WHERE IT HURTS,16337027,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,30,6993,,0.52,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,WOO,13471807,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,11.25,5806,,0.16,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YEAH,6831672,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,7.09,390082,,6.86,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,YOUNG LOVE,7954663,GOOGLE PLAY SUB,UNITED STATES,,,0,FF,000:00,5,9262,,0.11,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ABOUT A BOY,8348636,PANDORA,UNITED STATES,,,0,FF,000:00,6.26,1676,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,ANONYMOUS,8952214,PANDORA,UNITED STATES,,,0,FF,000:00,6.25,62640,,0.78,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY I,16032652,PANDORA,UNITED STATES,,,0,FF,000:00,16.7,208371,,6.96,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BABY MAKIN HIPS,8342044,PANDORA,UNITED STATES,,,0,FF,000:00,6.26,1692,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
20203,P,CHRISTOPHER MATTHEW MUSIC,776784,356211188,BACK TO THE WAY,11645555,PANDORA,UNITED STATES,,,0,FF,000:00,7.5,1582,,0.02,,20203,0,0,0,,102,BMG RIGHTS MANAGEMENT
